id,institution_id,category_id,title,slug,type,description,price,thumbnail_url,is_published,created_at,updated_at
500,6,1,Job Search with GenAI,job-search-with-genai,professional_certificate,4 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/5cc573c0-6c67-4fbf-9cdb-9197e7b09bf8-2c20815afdd8.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
501,87,1,AZ-305 Solution Architect,az305-solution-architect,professional_certificate,3 courses - 3 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/7cc42c19-de5d-40b4-afcb-f198f4e7d785-f195454191bd.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
502,47,1,Google Workspace Administrator,google-workspace-administrator,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/3d9a0c2d-3281-4a05-9b63-ec30cef28799-7d50567a0c1f.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
503,47,1,Contact Center AI (CCAI) Platform,contact-center-ai-ccai-platform,professional_certificate,3 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/3a11b2ee-d4fa-4c5f-8079-4b180d265b16-4373ba837bb6.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
504,149,1,Derechos humanos: desafíos contemporáneos,derechos-humanos-desafos-contemporneos,micromasters,6 courses - 6 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/f83351a2-bc81-4ded-9293-56f9ddd213af-20780aad9e34.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
505,88,1,Fixed Income,fixed-income,professional_certificate,4 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/2686ab87-e818-4898-8b0e-30b3c8084b62-6905435b9891.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
506,1,1,Fintech: The Future of Finance,fintech-the-future-of-finance,professional_certificate,4 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/88428e30-85ca-4478-91ae-a4980b8928c5-774f0a9ea184.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
507,169,1,Database Management Systems,database-management-systems,micromasters,3 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/9a18f293-0cb9-447a-a0ec-532c527bb72e-c08c19fab1d8.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
508,69,1,Lean Six Sigma Black Belt Training & Certification Program,lean-six-sigma-black-belt-training-certification-program,professional_certificate,2 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/a57c92a2-90b4-42a5-96e3-187a7916160d-cff28d36a663.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
509,161,1,Beyond Diversity: Navigating the DEI Landscape in These Challenging Times,beyond-diversity-navigating-the-dei-landscape-in-these-challenging-times,professional_certificate,3 courses - 6 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/5a6ce17f-1e7e-430e-8e23-b07d7c12e4e7-fdaeaaa3b968.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
510,88,1,Derivatives,derivatives,professional_certificate,6 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/8f22500c-6b00-410c-8a23-a6f484a87dcf-c24f07351ae0.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
511,88,1,Financial Analysis of Insurance Companies,financial-analysis-of-insurance-companies,professional_certificate,3 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/ac467cb6-b96d-4213-81ff-09529f1cfa7f-358bcf1d67c9.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
512,143,1,Writing for Success,writing-for-success,microbachelors,1 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/c6b6bc87-bd12-400b-9481-52ef34defa87-a0fe87fd0da0.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
513,114,1,"Telehealth: Strategy, Implementation, and Optimization",telehealth-strategy-implementation-and-optimization,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/14d282ad-3bae-4a42-94a9-8e39d239a978-1b4e78173fbf.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
514,32,1,Digital Asset 101,digital-asset-101,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/70efaeeb-c971-4116-a7b5-2e84cb2c5671-0b9c70e40356.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
515,165,1,Field Volcanology and Hazards,field-volcanology-and-hazards,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/d93b1fb4-c84c-48c5-80b2-2f5bc1827424-f4acc27733e5.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
516,26,1,From Digital Technologies to Social Media,from-digital-technologies-to-social-media,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/85bf8d56-2f3b-47af-882e-d9ee9d9841d4-1bda13890f17.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
517,133,1,The Nitrogen Challenge from a Social Science Perspective,the-nitrogen-challenge-from-a-social-science-perspective,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/ef030706-57a8-4656-9178-3cb63d667c3b-97dba3f8e289.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
518,147,1,Griego clásico,griego-clsico,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/f3c4ef2f-de4e-4d50-8613-07ffc08c71fc-9cbb82847472.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
519,118,1,Media and Digital Policy in Africa,media-and-digital-policy-in-africa,professional_certificate,2 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/8c4587fc-c1d8-4337-8831-798974ada1f0-ffa3b63a0baa.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
520,136,1,Product Visioning and Strategy: Preparing for Agile Execution,product-visioning-and-strategy-preparing-for-agile-execution,professional_certificate,2 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/5fa8690e-6674-4c5e-b4c1-06cd255e7b7d-7610fcc12688.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
521,180,1,Steps in Japanese for Beginners 3,steps-in-japanese-for-beginners-3,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/bda34fb3-a7e2-4556-81e6-9e56313ad4af-64af695dcd01.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
522,95,1,Gerencia estratégica,gerencia-estratgica,professional_certificate,2 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/da5aa890-621b-4310-9afe-0ad5752bef3f-855b99600929.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
523,152,1,Innova y emprende con Design Thinking y Lean Startup,innova-y-emprende-con-design-thinking-y-lean-startup,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/e28356b0-3657-4aab-9f30-9a9e40b908a6-0fc3ced3b6e9.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
524,187,1,Marketing Technology,marketing-technology,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/6c05e885-3a62-470d-a28f-915285ecbf28-cbaf6a9d5e51.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
525,87,1,Data Scientist,data-scientist,professional_certificate,3 courses - 5 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/f40a65a8-aa93-43e8-980b-e91088c21428-5fcc7fe9e8c5.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
526,6,1,Search Advertising with Google,search-advertising-with-google,professional_certificate,4 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/885572d1-edaa-483e-9457-0799a3d72084-fef3d406c4a3.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
527,75,1,Introduction to Level Design,introduction-to-level-design,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/74cce4ba-d922-46dd-a339-975fcc1648e2-04b7b27d88bb.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
528,47,1,Integrate Generative AI Into Your Data Workflow,integrate-generative-ai-into-your-data-workflow,professional_certificate,4 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/dbd5eb06-791b-4b0f-8164-cb13014503bb-cff8f577ed9b.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
529,65,1,Administrador de Cadena de Suministro Certificado Internacional en Español (CSCM),administrador-de-cadena-de-suministro-certificado-internacional-en-espaol-cscm,professional_certificate,4 courses - 7 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/c7943e5c-8283-4f16-9209-7ad8b898cbdf-8b05291545c1.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
530,8,1,Teaching with Physical Computing,teaching-with-physical-computing,professional_certificate,4 courses - 11 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/6a33871f-298b-45ae-9a22-bf796d9a168a-81d31d4d4523.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
531,187,1,Sustainable Corporate Financing,sustainable-corporate-financing,professional_certificate,2 courses - 7 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/d9d96cb6-3d11-4d03-8e17-19607ac68b8f-4df0b0bef472.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
532,122,1,Climate Change. The Science Behind the Crisis,climate-change-the-science-behind-the-crisis,professional_certificate,2 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/df4909e1-a837-4c49-b575-a909c3990bf8-15d75c73e9c5.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
533,45,1,American Sign Language Science,american-sign-language-science,professional_certificate,4 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/9b0c139c-bda3-4c75-8107-3922dd4290e1-dd8f4931b8c3.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
534,152,1,Creación de ambientes laborales positivos,creacin-de-ambientes-laborales-positivos,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/5105ca9b-929d-445f-b19e-84e34c3d3075-c3d1650f3e4b.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
535,120,1,Transformación digital como estrategia de negocios e innovación,transformacin-digital-como-estrategia-de-negocios-e-innovacin,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/ec0dd14f-8003-4eb6-992f-6ec256fd1ccc-23792a0009ff.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
536,155,1,Corporate Social Responsibility,corporate-social-responsibility,professional_certificate,2 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/ed16cefa-fa44-4722-851e-0811c20ad6de-dea6d37c3888.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
537,149,1,Fundamentos para los estudios socioambientales,fundamentos-para-los-estudios-socioambientales,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/b7700ad3-5763-4ef5-8206-494f7b7cfecb-14ea78600438.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
538,152,1,Blockchain: fundamentos y aplicaciones para la optimización de negocios,blockchain-fundamentos-y-aplicaciones-para-la-optimizacin-de-negocios,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/fe305895-62fa-4c14-b667-260694788356-75e9d2844852.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
539,95,1,Fundamentos de la Construcción 4.0,fundamentos-de-la-construccin-40,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/ea3337d3-765d-4129-9d5b-d8e9a88cef49-41460cd501d4.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
540,149,1,Competencias para la práctica del derecho,competencias-para-la-prctica-del-derecho,professional_certificate,3 courses - 7 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/4852db53-4ad6-41bd-bcde-e905edddfbe4-46ab67ef9553.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
541,79,1,Introducción a la logística,introduccin-a-la-logstica,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/780f2a41-c984-4759-ba82-0c78fee657e7-34ac3607d95e.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
542,147,1,Lectura de imágenes históricas,lectura-de-imgenes-histricas,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/fbd6a42e-7970-4cba-8f73-efba542c3272-a2078c75cfc4.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
543,19,1,Computer System Design: Concepts of Modern Microprocessors,computer-system-design-concepts-of-modern-microprocessors,professional_certificate,2 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/b847128f-5e08-4ddf-8564-11820664986d-98803d7aa23c.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
544,147,1,Fundamentos de Química Orgánica,fundamentos-de-qumica-orgnica,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/809f0580-8d7d-4947-8bdd-f37cddc8c4d3-02e21a3a6fae.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
545,154,1,Liderazgo y Comunicación en Equipos híbridos y remotos,liderazgo-y-comunicacin-en-equipos-hbridos-y-remotos,professional_certificate,3 courses - 6 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/f7a3edfa-9de6-4471-bc8d-b87e4cb0f05e-b735f3bd7e7a.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
546,79,1,Calidad de información para sus productos,calidad-de-informacin-para-sus-productos,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/9eb749a7-01fb-40e6-9c89-8beab32dcc0c-04c177bb5ed6.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
547,133,1,Nitrogen Management Essentials,nitrogen-management-essentials,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/34027073-c15c-42d9-8142-bedb2722a840-e3672c2f9a49.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
548,147,1,La España del Siglo de Oro a través de Cervantes,la-espaa-del-siglo-de-oro-a-travs-de-cervantes,professional_certificate,2 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/2593081e-3e54-4965-9cd0-bca091973fcd-7221d26562c6.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
549,87,1,SC-200 Security Operations Analyst,sc200-security-operations-analyst,professional_certificate,3 courses - 6 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/91ab9f0b-60f7-49ef-8458-5c53b8044109-3b0f56593ab6.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
550,65,1,CSCTP - Certified Supply Chain ​Technology,csctp-certified-supply-chain-technology,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/153da154-70bd-4508-81eb-bae6f027cb34-c34193106f0b.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
551,152,1,Marketing de servicios,marketing-de-servicios,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/dbe95d7c-d8b7-4721-b1e9-fabbee393727-3176dbf070fc.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
552,47,1,Data Engineer,data-engineer,professional_certificate,6 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/89eccc4f-8487-414a-83c4-d0f0cc988fb9-d2add809b4b6.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
553,88,1,Risk Management,risk-management,professional_certificate,6 courses - 6 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/20323088-3d02-40de-9418-cc9fc31b011a-dded5e3fc5a1.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
554,34,1,Circular Strategies for Sustainable Healthcare,circular-strategies-for-sustainable-healthcare,professional_certificate,2 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/b17cc627-16b5-4e6c-bba1-112a7aed93ae-a978bb4006de.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
555,4,1,Building serverless applications on AWS,building-serverless-applications-on-aws,professional_certificate,3 courses - 7 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/72945cf8-a89a-4ef4-931c-f95e60cd6f88-033c98710524.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
556,158,1,Understanding and Operationalizing One Health,understanding-and-operationalizing-one-health,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/58c0e26c-f489-4f13-b97c-99f62fabcb62-8efd0bfb5c80.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
557,136,1,Platform Product Management: Enabling the Low Code/No Code (LC/NC) Business Revolution,platform-product-management-enabling-the-low-codeno-code-lcnc-business-revolution,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/0b4515a7-e9a1-4cef-b3ca-dccd9eb87808-68aece85e060.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
558,47,1,Hybrid and Multi-Cloud Architect,hybrid-and-multicloud-architect,professional_certificate,4 courses - 5 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/820f2e02-a61b-45e5-8381-7815977920e5-e4d80a013412.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
559,148,1,Introducción a la programación en Java,introduccin-a-la-programacin-en-java,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/28a3f7b5-e6be-48f8-b67a-e69285890080-523a890ea530.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
560,153,1,Introducción a la ciencia política IPSAMOOC,introduccin-a-la-ciencia-poltica-ipsamooc,professional_certificate,5 courses - 8 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/b40f696c-a06f-4f3d-8c2c-2fcaa2e69044-c3ac48e5bbe4.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
561,49,1,Sustainability & Major Sport Events,sustainability-major-sport-events,professional_certificate,2 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/f19162ca-dde8-4fac-9eba-375d8e2efec2-0851f40ac413.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
562,149,1,"Internet de las cosas (IoT), Big Data y sus aplicaciones",internet-de-las-cosas-iot-big-data-y-sus-aplicaciones,professional_certificate,2 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/04e59d90-d7a3-48bb-a1f6-603982989153-7520b8752338.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
563,75,1,Evolution of Game Design,evolution-of-game-design,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/880fc25f-a712-498a-af64-457b38be30bb-6b2e0e3be880.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
564,64,1,The Fundamentals of Anti-Corruption,the-fundamentals-of-anticorruption,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/9ab85ea4-4c96-400c-979c-76f407ccd1ee-8753b5c791d3.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
565,149,1,Derechos humanos en el siglo XXI: una apuesta para todos,derechos-humanos-en-el-siglo-xxi-una-apuesta-para-todos,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/d9b4f880-95d2-4914-84bc-06ff8a089670-1e7fa9211caf.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
566,153,1,Visualización de datos: Análisis de datos con Tableau,visualizacin-de-datos-anlisis-de-datos-con-tableau,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/1756c24b-acd4-49f3-980f-ff60c2056ba4-663b4c0327db.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
567,150,1,Inteligencia de negocios,inteligencia-de-negocios,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/390dba30-75d7-4b57-859c-30abd1433885-e7dfae347f13.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
568,78,1,Change Management Advanced Diploma دبلومة متقدمة في إدارة التغيير,change-management-advanced-diploma-,professional_certificate,4 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/c77e3eb5-d6ac-488d-a9b5-9bb031b26080-4e46f9fb56ab.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
569,154,1,"Estrategia, políticas, innovación y rendición de cuentas en la administración pública",estrategia-polticas-innovacin-y-rendicin-de-cuentas-en-la-administracin-pblica,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/f5a4d64c-8869-4a8c-8703-44ee634a08c1-ff61240debbf.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
570,149,1,Experiencias de aprendizaje digital a partir del diseño tecno-pedagógico,experiencias-de-aprendizaje-digital-a-partir-del-diseo-tecnopedaggico,professional_certificate,2 courses - 6 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/5aa5f158-66aa-44ed-887b-d6a9f5699338-ef80dad0ac6b.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
571,152,1,Fundamentos de Ciberseguridad: Protección de Datos,fundamentos-de-ciberseguridad-proteccin-de-datos,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/6867dd98-bd65-441a-9067-39553f12d1e1-aab2c3c14405.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
572,95,1,Gestión de la protección de datos personales en línea,gestin-de-la-proteccin-de-datos-personales-en-lnea,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/c94bbd5a-3cb5-41ba-adcf-6777a222180e-dd364f2c2e04.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
573,87,1,SC-400 Information Protection Officer,sc400-information-protection-officer,professional_certificate,4 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/7ec23420-21c8-45b4-b8f5-039fe53904d1-862af3a3336b.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
